n_patterns,pattern_index,trial,strict_success,inversion_tolerant_success,final_energy
12,6,15,0,0,-72.01999999999998
12,7,15,0,0,-43.78000000000001
12,8,15,0,0,-62.38000000000001
12,9,15,0,0,-70.17999999999999
12,10,15,0,0,-67.86000000000001
12,11,15,0,0,-72.01999999999998
12,0,16,0,0,-70.52000000000001
12,1,16,0,0,-68.36
12,2,16,1,1,-48.199999999999996
12,3,16,0,0,-66.52
12,4,16,0,0,-70.52000000000001
12,5,16,0,0,-58.68
12,6,16,0,0,-66.83999999999999
12,7,16,0,0,-69.47999999999999
12,8,16,1,1,-46.839999999999996
12,9,16,0,0,-56.839999999999996
12,10,16,1,1,-48.760000000000005
12,11,16,1,1,-47.0
12,0,17,0,0,-64.48
12,1,17,1,1,-51.440000000000005
12,2,17,1,1,-49.28
12,3,17,0,0,-64.64000000000001
12,4,17,0,0,-64.4
12,5,17,0,0,-64.64000000000001
12,6,17,0,0,-49.52
12,7,17,0,0,-64.48
12,8,17,0,0,-61.760000000000005
12,9,17,0,0,-46.480000000000004
12,10,17,1,1,-49.36
12,11,17,0,0,-43.28000000000001
12,0,18,0,0,-49.62
12,1,18,0,0,-56.86
12,2,18,0,0,-52.099999999999994
12,3,18,0,0,-64.86
12,4,18,0,0,-64.54000000000002
12,5,18,1,1,-49.62
12,6,18,0,0,-45.300000000000004
12,7,18,0,0,-51.14
12,8,18,0,0,-50.26
12,9,18,0,0,-52.46
12,10,18,0,0,-42.33999999999999
12,11,18,1,1,-49.62
12,0,19,0,0,-65.89999999999999
12,1,19,0,0,-59.78
12,2,19,0,0,-59.9
12,3,19,0,0,-63.54
12,4,19,0,0,-65.89999999999999
12,5,19,0,0,-45.699999999999996
12,6,19,0,0,-46.419999999999995
12,7,19,0,0,-43.7
12,8,19,0,0,-47.7
12,9,19,1,1,-45.540000000000006
12,10,19,1,1,-47.42000000000001
12,11,19,1,1,-46.419999999999995
12,0,20,0,0,-51.3
12,1,20,0,0,-66.30000000000001
12,2,20,1,1,-47.65999999999999
12,3,20,0,0,-66.46000000000001
12,4,20,0,0,-66.34
12,5,20,1,1,-50.06000000000001
12,6,20,1,1,-48.81999999999999
12,7,20,0,0,-66.05999999999999
12,8,20,0,0,-66.34
12,9,20,1,1,-45.699999999999996
12,10,20,0,0,-44.3
12,11,20,0,0,-65.74
12,0,21,0,0,-47.540000000000006
12,1,21,0,0,-52.53999999999999
12,2,21,0,0,-47.06
12,3,21,0,0,-61.580000000000005
12,4,21,0,0,-61.1
12,5,21,1,1,-50.26
12,6,21,0,0,-41.06
12,7,21,0,0,-48.57999999999999
12,8,21,1,1,-47.02
12,9,21,0,0,-47.1
12,10,21,0,0,-50.059999999999995
12,11,21,1,1,-51.980000000000004
12,0,22,0,0,-50.66
12,1,22,0,0,-64.86
12,2,22,1,1,-49.739999999999995
12,3,22,0,0,-64.18
12,4,22,0,0,-64.54
12,5,22,0,0,-53.739999999999995
12,6,22,0,0,-48.22000000000001
12,7,22,0,0,-63.74000000000001
12,8,22,0,0,-53.779999999999994
12,9,22,0,0,-45.94
12,10,22,1,1,-48.30000000000001
12,11,22,0,0,-64.1
12,0,23,0,0,-66.25999999999999
12,1,23,0,0,-66.5
12,2,23,1,1,-50.7
12,3,23,0,0,-66.5
12,4,23,0,0,-66.5
12,5,23,0,0,-66.46
12,6,23,0,0,-65.30000000000001
12,7,23,0,0,-50.54
12,8,23,0,0,-66.5
12,9,23,0,0,-65.14
12,10,23,0,0,-65.82000000000001
12,11,23,0,0,-38.699999999999996
12,0,24,0,0,-72.00000000000001
12,1,24,0,0,-54.720000000000006
12,2,24,0,0,-45.120000000000005
12,3,24,0,0,-71.92
12,4,24,0,0,-71.76
12,5,24,1,1,-49.519999999999996
12,6,24,1,1,-47.84
12,7,24,0,0,-57.60000000000001
12,8,24,0,0,-45.36
12,9,24,0,0,-46.08
12,10,24,1,1,-50.559999999999995
12,11,24,0,0,-69.28000000000002
12,0,25,0,0,-48.519999999999996
12,1,25,0,0,-51.56
12,2,25,1,1,-51.24
12,3,25,0,0,-60.360000000000014
12,4,25,0,0,-63.8
12,5,25,0,0,-45.4
12,6,25,0,0,-49.480000000000004
12,7,25,0,0,-63.32
12,8,25,0,0,-63.8
12,9,25,0,0,-46.68000000000001
12,10,25,1,1,-45.88000000000001
12,11,25,0,0,-47.160000000000004
12,0,26,0,0,-43.51999999999999
12,1,26,0,0,-68.16
12,2,26,0,0,-64.48
12,3,26,0,0,-67.84000000000002
12,4,26,0,0,-68.16
12,5,26,1,1,-46.47999999999999
12,6,26,0,0,-68.16
12,7,26,0,0,-68.16
12,8,26,0,0,-68.16
12,9,26,1,1,-46.32
12,10,26,0,0,-68.16
12,11,26,0,0,-52.879999999999995
12,0,27,0,0,-48.22
12,1,27,0,0,-54.18
12,2,27,1,1,-47.54
12,3,27,0,0,-63.1
12,4,27,0,0,-64.46
12,5,27,0,0,-50.220000000000006
12,6,27,0,0,-52.260000000000005
12,7,27,0,0,-64.54
12,8,27,0,0,-46.49999999999999
12,9,27,0,0,-43.82
12,10,27,0,0,-46.10000000000001
12,11,27,0,0,-51.1
12,0,28,0,0,-66.60000000000001
12,1,28,0,0,-63.56
12,2,28,1,1,-50.76000000000001
12,3,28,0,0,-66.52000000000001
12,4,28,0,0,-66.36
12,5,28,1,1,-46.92
12,6,28,0,0,-65.32000000000001
12,7,28,1,1,-53.88
12,8,28,0,0,-44.44
12,9,28,0,0,-66.60000000000001
12,10,28,0,0,-43.32
12,11,28,1,1,-47.71999999999999
12,0,29,0,0,-47.08
12,1,29,0,0,-64.44
12,2,29,0,0,-64.6
12,3,29,0,0,-65.32000000000001
12,4,29,0,0,-66.12
12,5,29,0,0,-54.04
12,6,29,0,0,-66.12
12,7,29,1,1,-48.199999999999996
12,8,29,0,0,-45.88
12,9,29,0,0,-46.67999999999999
12,10,29,0,0,-50.68000000000001
12,11,29,1,1,-47.64
12,0,30,0,0,-64.12
12,1,30,0,0,-63.080000000000005
12,2,30,1,1,-51.56000000000001
12,3,30,0,0,-61.56
12,4,30,0,0,-64.12
12,5,30,0,0,-57.31999999999999
12,6,30,0,0,-46.28
12,7,30,0,0,-56.76000000000001
12,8,30,0,0,-54.120000000000005
12,9,30,0,0,-44.60000000000001
12,10,30,0,0,-62.76
12,11,30,0,0,-46.6
12,0,31,1,1,-47.4
12,1,31,0,0,-66.75999999999999
12,2,31,0,0,-51.32
12,3,31,0,0,-66.2
12,4,31,0,0,-66.60000000000001
12,5,31,1,1,-47.0
12,6,31,0,0,-46.44
12,7,31,0,0,-66.68
12,8,31,0,0,-46.67999999999999
12,9,31,1,1,-48.28000000000001
12,10,31,1,1,-48.120000000000005
12,11,31,1,1,-45.080000000000005
12,0,32,0,0,-63.620000000000005
12,1,32,0,0,-63.620000000000005
12,2,32,0,0,-49.18
12,3,32,0,0,-63.660000000000004
12,4,32,0,0,-63.620000000000005
12,5,32,0,0,-44.339999999999996
12,6,32,1,1,-48.180000000000014
12,7,32,0,0,-49.74
12,8,32,0,0,-63.540000000000006
12,9,32,0,0,-50.17999999999999
12,10,32,1,1,-46.02000000000001
12,11,32,1,1,-47.3
12,0,33,0,0,-65.32000000000001
12,1,33,0,0,-65.40000000000002
12,2,33,1,1,-49.4
12,3,33,0,0,-65.24
12,4,33,0,0,-65.72
12,5,33,0,0,-47.96
12,6,33,0,0,-64.91999999999999
12,7,33,0,0,-45.72
12,8,33,1,1,-49.08
12,9,33,1,1,-45.559999999999995
12,10,33,1,1,-49.319999999999986
12,11,33,0,0,-65.55999999999999
12,0,34,1,1,-49.18000000000001
12,1,34,0,0,-54.86000000000001
12,2,34,0,0,-47.22
12,3,34,0,0,-69.70000000000002
12,4,34,0,0,-69.82
12,5,34,0,0,-69.82
12,6,34,1,1,-48.78000000000001
12,7,34,0,0,-69.38
12,8,34,0,0,-69.82
12,9,34,0,0,-61.82
12,10,34,0,0,-49.739999999999995
12,11,34,0,0,-51.699999999999996
12,0,35,0,0,-50.160000000000004
12,1,35,0,0,-60.00000000000001
12,2,35,0,0,-46.32
12,3,35,0,0,-63.35999999999999
12,4,35,0,0,-58.00000000000001
12,5,35,1,1,-48.800000000000004
12,6,35,0,0,-52.4
12,7,35,0,0,-62.48000000000001
12,8,35,1,1,-48.24
12,9,35,0,0,-40.96000000000001
12,10,35,0,0,-62.80000000000001
12,11,35,1,1,-49.199999999999996
12,0,36,1,1,-49.24
12,1,36,0,0,-67.71999999999998
12,2,36,1,1,-47.00000000000001
12,3,36,0,0,-68.76
12,4,36,0,0,-69.8
12,5,36,0,0,-70.28
12,6,36,0,0,-46.040000000000006
12,7,36,1,1,-47.64000000000001
12,8,36,0,0,-45.400000000000006
12,9,36,0,0,-70.03999999999998
12,10,36,0,0,-65.8
12,11,36,0,0,-40.28
12,0,37,1,1,-50.34000000000001
12,1,37,0,0,-51.980000000000004
12,2,37,0,0,-65.53999999999999
12,3,37,0,0,-68.70000000000002
12,4,37,0,0,-68.70000000000002
12,5,37,0,0,-68.22000000000003
12,6,37,1,1,-49.81999999999999
12,7,37,1,1,-45.980000000000004
12,8,37,0,0,-64.10000000000001
12,9,37,0,0,-58.14
12,10,37,0,0,-49.42000000000001
12,11,37,0,0,-68.70000000000002
12,0,38,1,1,-49.459999999999994
12,1,38,0,0,-66.22000000000001
12,2,38,0,0,-62.18
12,3,38,0,0,-64.98
12,4,38,0,0,-67.17999999999999
12,5,38,1,1,-47.1
12,6,38,0,0,-62.02
12,7,38,0,0,-62.66000000000001
12,8,38,0,0,-65.26
12,9,38,0,0,-63.3
12,10,38,1,1,-48.86000000000001
12,11,38,0,0,-51.7
12,0,39,1,1,-51.82
12,1,39,0,0,-65.54
12,2,39,0,0,-66.26
12,3,39,0,0,-65.02000000000001
12,4,39,0,0,-65.62
12,5,39,0,0,-63.89999999999999
12,6,39,1,1,-46.86000000000001
12,7,39,0,0,-48.34
12,8,39,1,1,-52.46
12,9,39,1,1,-46.66000000000001
12,10,39,0,0,-66.26
12,11,39,0,0,-46.58
12,0,40,0,0,-67.26
12,1,40,0,0,-67.38
12,2,40,1,1,-47.94
12,3,40,0,0,-67.26
12,4,40,0,0,-67.38
12,5,40,0,0,-46.50000000000001
12,6,40,1,1,-45.46
12,7,40,0,0,-67.26
12,8,40,0,0,-46.17999999999999
12,9,40,0,0,-41.46
12,10,40,0,0,-50.580000000000005
12,11,40,0,0,-64.58000000000001
12,0,41,0,0,-60.000000000000014
12,1,41,0,0,-61.28000000000001
12,2,41,0,0,-46.24
12,3,41,0,0,-65.04
12,4,41,0,0,-61.6
12,5,41,1,1,-47.120000000000005
12,6,41,1,1,-53.440000000000005
12,7,41,0,0,-60.000000000000014
12,8,41,1,1,-51.68000000000001
12,9,41,0,0,-47.76
12,10,41,1,1,-49.04
12,11,41,0,0,-46.48
12,0,42,0,0,-63.91999999999999
12,1,42,0,0,-63.36
12,2,42,0,0,-46.24000000000001
12,3,42,0,0,-63.43999999999999
12,4,42,0,0,-63.92
12,5,42,0,0,-43.44
12,6,42,1,1,-50.32000000000001
12,7,42,1,1,-47.519999999999996
12,8,42,1,1,-49.279999999999994
12,9,42,1,1,-48.160000000000004
12,10,42,0,0,-62.480000000000004
12,11,42,0,0,-45.52
12,0,43,1,1,-47.98
12,1,43,0,0,-51.42000000000001
12,2,43,0,0,-63.82
12,3,43,0,0,-63.1
12,4,43,0,0,-63.099999999999994
12,5,43,1,1,-49.74000000000001
12,6,43,0,0,-42.98
12,7,43,0,0,-44.62
12,8,43,1,1,-50.49999999999999
12,9,43,0,0,-61.7
12,10,43,0,0,-44.38
12,11,43,0,0,-63.82
12,0,44,0,0,-68.37999999999998
12,1,44,0,0,-63.78000000000001
12,2,44,1,1,-51.81999999999999
12,3,44,0,0,-68.46000000000001
12,4,44,0,0,-68.42000000000002
12,5,44,1,1,-51.14
12,6,44,0,0,-55.419999999999995
12,7,44,0,0,-68.46000000000001
12,8,44,1,1,-50.74
12,9,44,0,0,-68.26
12,10,44,0,0,-45.06
12,11,44,1,1,-48.14
12,0,45,0,0,-48.31999999999999
12,1,45,0,0,-67.52000000000001
12,2,45,0,0,-53.6
12,3,45,0,0,-67.52000000000001
12,4,45,0,0,-67.2
12,5,45,1,1,-52.720000000000006
12,6,45,0,0,-63.43999999999999
12,7,45,1,1,-47.6
12,8,45,1,1,-50.31999999999999
12,9,45,0,0,-43.99999999999999
12,10,45,1,1,-48.56
12,11,45,0,0,-52.800000000000004
12,0,46,1,1,-50.06
12,1,46,0,0,-53.78
12,2,46,0,0,-55.33999999999999
12,3,46,0,0,-65.05999999999999
12,4,46,0,0,-65.06
12,5,46,1,1,-50.5
12,6,46,1,1,-56.5
12,7,46,0,0,-65.18
12,8,46,0,0,-51.5
12,9,46,0,0,-51.18
12,10,46,0,0,-49.099999999999994
12,11,46,0,0,-46.54
12,0,47,0,0,-63.60000000000001
12,1,47,0,0,-45.11999999999999
12,2,47,0,0,-45.52
12,3,47,0,0,-62.879999999999995
12,4,47,0,0,-61.839999999999996
12,5,47,0,0,-51.440000000000005
12,6,47,0,0,-50.96
12,7,47,1,1,-50.24000000000001
12,8,47,1,1,-49.519999999999996
12,9,47,1,1,-49.36000000000001
12,10,47,1,1,-48.48
12,11,47,0,0,-50.879999999999995
12,0,48,0,0,-69.5
12,1,48,0,0,-69.5
12,2,48,1,1,-50.099999999999994
12,3,48,0,0,-69.5
12,4,48,0,0,-69.5
12,5,48,0,0,-69.5
12,6,48,0,0,-50.660000000000004
12,7,48,0,0,-54.18
12,8,48,0,0,-49.7
12,9,48,0,0,-69.5
12,10,48,0,0,-68.50000000000001
12,11,48,0,0,-47.66000000000001
12,0,49,1,1,-48.760000000000005
12,1,49,0,0,-65.47999999999999
12,2,49,1,1,-47.72
12,3,49,0,0,-63.400000000000006
12,4,49,0,0,-67.55999999999999
12,5,49,1,1,-45.96000000000001
12,6,49,0,0,-59.24
12,7,49,1,1,-49.08
12,8,49,0,0,-59.72
12,9,49,0,0,-49.8
12,10,49,0,0,-49.16
12,11,49,0,0,-64.68
14,0,0,0,0,-48.68
14,1,0,0,0,-66.96000000000001
14,2,0,1,1,-50.839999999999996
14,3,0,0,0,-66.96000000000001
14,4,0,0,0,-67.32000000000001
14,5,0,0,0,-50.480000000000004
14,6,0,0,0,-42.72000000000001
14,7,0,1,1,-46.720000000000006
14,8,0,1,1,-49.4
14,9,0,0,0,-54.32
14,10,0,1,1,-45.0
14,11,0,0,0,-64.96
14,12,0,0,0,-47.56
14,13,0,0,0,-58.68
14,0,1,0,0,-67.62
14,1,1,0,0,-64.02000000000001
14,2,1,0,0,-50.58
14,3,1,0,0,-67.62
14,4,1,0,0,-67.62
14,5,1,0,0,-52.260000000000005
14,6,1,0,0,-46.58000000000001
14,7,1,0,0,-64.58
14,8,1,0,0,-66.10000000000001
14,9,1,0,0,-66.17999999999999
14,10,1,1,1,-48.66
14,11,1,1,1,-46.1
14,12,1,1,1,-47.14000000000001
14,13,1,0,0,-64.10000000000001
14,0,2,1,1,-47.02000000000001
14,1,2,0,0,-60.940000000000005
14,2,2,1,1,-48.300000000000004
14,3,2,0,0,-63.17999999999999
14,4,2,0,0,-62.540000000000006
14,5,2,0,0,-54.86
14,6,2,0,0,-53.25999999999999
14,7,2,0,0,-61.74
14,8,2,1,1,-46.94
14,9,2,0,0,-61.98
14,10,2,0,0,-50.699999999999996
14,11,2,0,0,-62.940000000000005
14,12,2,0,0,-47.58
14,13,2,0,0,-49.18000000000001
14,0,3,0,0,-54.52000000000001
14,1,3,0,0,-53.040000000000006
14,2,3,0,0,-56.760000000000005
14,3,3,0,0,-65.75999999999999
14,4,3,0,0,-66.56000000000002
14,5,3,1,1,-47.800000000000004
14,6,3,0,0,-57.76000000000001
14,7,3,0,0,-53.48
14,8,3,0,0,-54.92
14,9,3,0,0,-63.959999999999994
14,10,3,0,0,-66.56000000000002
14,11,3,0,0,-53.64000000000001
14,12,3,0,0,-57.04
14,13,3,0,0,-41.28
14,0,4,0,0,-68.52000000000001
14,1,4,0,0,-70.0
14,2,4,1,1,-54.879999999999995
14,3,4,0,0,-70.0
14,4,4,0,0,-70.0
14,5,4,0,0,-70.0
14,6,4,1,1,-49.88
14,7,4,1,1,-44.16
14,8,4,0,0,-67.88
14,9,4,0,0,-48.24
14,10,4,0,0,-70.0
14,11,4,1,1,-47.24
14,12,4,1,1,-50.440000000000005
14,13,4,0,0,-70.0
14,0,5,0,0,-75.04
14,1,5,0,0,-76.2
14,2,5,0,0,-75.32000000000001
14,3,5,0,0,-76.2
14,4,5,0,0,-76.2
14,5,5,0,0,-76.2
14,6,5,0,0,-75.04
14,7,5,0,0,-76.2
14,8,5,0,0,-75.71999999999998
14,9,5,0,0,-75.16
14,10,5,1,1,-49.160000000000004
14,11,5,0,0,-75.71999999999998
14,12,5,0,0,-76.2
14,13,5,0,0,-76.2
14,0,6,0,0,-61.46
14,1,6,0,0,-57.540000000000006
14,2,6,0,0,-49.46
14,3,6,0,0,-60.18
14,4,6,0,0,-61.14
14,5,6,0,0,-50.18000000000001
14,6,6,0,0,-56.34
14,7,6,1,1,-49.14
14,8,6,0,0,-60.58
14,9,6,0,0,-44.34000000000001
14,10,6,0,0,-49.06000000000001
14,11,6,0,0,-49.86000000000001
14,12,6,0,0,-61.46
14,13,6,0,0,-51.779999999999994
14,0,7,0,0,-49.300000000000004
14,1,7,0,0,-61.38
14,2,7,1,1,-49.379999999999995
14,3,7,0,0,-66.25999999999999
14,4,7,0,0,-65.62
14,5,7,0,0,-64.82
14,6,7,0,0,-61.46
14,7,7,1,1,-46.900000000000006
14,8,7,0,0,-50.900000000000006
14,9,7,0,0,-61.29999999999999
14,10,7,0,0,-66.25999999999999
14,11,7,0,0,-66.25999999999999
14,12,7,0,0,-44.099999999999994
14,13,7,0,0,-50.42
14,0,8,0,0,-64.66000000000001
14,1,8,0,0,-54.66
14,2,8,0,0,-55.94
14,3,8,0,0,-56.34
14,4,8,0,0,-56.57999999999999
14,5,8,1,1,-47.300000000000004
14,6,8,0,0,-54.660000000000004
14,7,8,1,1,-47.940000000000005
14,8,8,1,1,-56.42
14,9,8,0,0,-55.06
14,10,8,0,0,-53.78000000000001
14,11,8,0,0,-49.3
14,12,8,0,0,-62.1
14,13,8,0,0,-55.14
14,0,9,0,0,-65.39999999999999
14,1,9,0,0,-64.88000000000001
14,2,9,0,0,-49.239999999999995
14,3,9,0,0,-65.16000000000001
14,4,9,0,0,-65.44
14,5,9,0,0,-48.16
14,6,9,1,1,-50.00000000000001
14,7,9,0,0,-62.76
14,8,9,0,0,-48.400000000000006
14,9,9,1,1,-50.96
14,10,9,1,1,-47.84
14,11,9,1,1,-47.32
14,12,9,0,0,-65.44
14,13,9,1,1,-47.72
14,0,10,0,0,-43.220000000000006
14,1,10,0,0,-58.58
14,2,10,0,0,-65.14
14,3,10,0,0,-65.06
14,4,10,0,0,-65.14
14,5,10,1,1,-49.059999999999995
14,6,10,0,0,-56.34
14,7,10,0,0,-44.66000000000001
14,8,10,0,0,-64.5
14,9,10,0,0,-64.5
14,10,10,0,0,-63.06
14,11,10,0,0,-64.5
14,12,10,0,0,-48.01999999999999
14,13,10,1,1,-51.14
14,0,11,0,0,-63.83999999999999
14,1,11,0,0,-54.52
14,2,11,1,1,-48.599999999999994
14,3,11,0,0,-64.67999999999999
14,4,11,0,0,-65.2
14,5,11,1,1,-50.559999999999995
14,6,11,0,0,-58.96000000000001
14,7,11,0,0,-58.52
14,8,11,0,0,-58.63999999999999
14,9,11,1,1,-52.84
14,10,11,1,1,-48.559999999999995
14,11,11,0,0,-59.0
14,12,11,0,0,-58.839999999999996
14,13,11,1,1,-49.239999999999995
14,0,12,0,0,-63.06
14,1,12,0,0,-57.93999999999999
14,2,12,0,0,-51.22
14,3,12,0,0,-63.220000000000006
14,4,12,0,0,-62.74
14,5,12,0,0,-50.50000000000001
14,6,12,1,1,-51.86
14,7,12,0,0,-64.17999999999999
14,8,12,0,0,-53.78
14,9,12,0,0,-64.42
14,10,12,1,1,-50.58
14,11,12,1,1,-50.58
14,12,12,1,1,-50.82000000000001
14,13,12,0,0,-49.86
14,0,13,0,0,-64.22
14,1,13,0,0,-59.18000000000001
14,2,13,0,0,-54.220000000000006
14,3,13,0,0,-64.30000000000001
14,4,13,0,0,-61.10000000000001
14,5,13,1,1,-45.98
14,6,13,0,0,-55.18
14,7,13,0,0,-48.54
14,8,13,0,0,-64.30000000000001
14,9,13,0,0,-48.14000000000001
14,10,13,0,0,-52.85999999999999
14,11,13,0,0,-57.660000000000004
14,12,13,0,0,-46.7
14,13,13,0,0,-63.81999999999999
14,0,14,0,0,-67.91999999999999
14,1,14,0,0,-68.04
14,2,14,0,0,-44.160000000000004
14,3,14,0,0,-68.04
14,4,14,0,0,-68.00000000000001
14,5,14,0,0,-50.68000000000001
14,6,14,0,0,-46.64
14,7,14,0,0,-60.52000000000001
14,8,14,0,0,-50.24000000000001
14,9,14,0,0,-68.04
14,10,14,0,0,-47.080000000000005
14,11,14,0,0,-68.04
14,12,14,0,0,-49.28
14,13,14,0,0,-68.04
14,0,15,0,0,-52.56
14,1,15,0,0,-50.31999999999999
14,2,15,1,1,-48.20000000000001
14,3,15,0,0,-62.879999999999995
14,4,15,0,0,-64.0
14,5,15,0,0,-50.0
14,6,15,0,0,-54.519999999999996
14,7,15,0,0,-62.71999999999999
14,8,15,0,0,-50.31999999999999
14,9,15,0,0,-46.36
14,10,15,1,1,-47.199999999999996
14,11,15,0,0,-49.559999999999995
14,12,15,1,1,-49.720000000000006
14,13,15,1,1,-46.440000000000005
14,0,16,0,0,-67.89999999999999
14,1,16,0,0,-67.89999999999999
14,2,16,0,0,-54.30000000000001
14,3,16,0,0,-67.89999999999999
14,4,16,0,0,-67.89999999999999
14,5,16,1,1,-50.21999999999999
14,6,16,0,0,-50.14
14,7,16,0,0,-51.82000000000001
14,8,16,0,0,-43.82000000000001
14,9,16,0,0,-67.89999999999999
14,10,16,0,0,-67.89999999999999
14,11,16,0,0,-67.33999999999999
14,12,16,0,0,-50.3
14,13,16,0,0,-67.25999999999998
14,0,17,0,0,-50.06
14,1,17,0,0,-57.739999999999995
14,2,17,0,0,-53.82000000000001
14,3,17,0,0,-65.82
14,4,17,0,0,-65.34
14,5,17,0,0,-45.49999999999999
14,6,17,0,0,-46.38000000000001
14,7,17,0,0,-65.82
14,8,17,0,0,-48.22
14,9,17,0,0,-65.34
14,10,17,0,0,-52.379999999999995
14,11,17,0,0,-44.539999999999985
14,12,17,0,0,-56.220000000000006
14,13,17,0,0,-65.82
14,0,18,0,0,-68.48
14,1,18,0,0,-66.04
14,2,18,0,0,-68.48
14,3,18,0,0,-68.48
14,4,18,0,0,-68.48
14,5,18,0,0,-67.36
14,6,18,0,0,-41.800000000000004
14,7,18,1,1,-46.03999999999999
14,8,18,0,0,-67.95999999999998
14,9,18,0,0,-66.83999999999999
14,10,18,1,1,-45.0
14,11,18,0,0,-57.56000000000001
14,12,18,0,0,-49.72
14,13,18,1,1,-48.36
14,0,19,0,0,-71.14
14,1,19,0,0,-71.78
14,2,19,0,0,-71.86
14,3,19,0,0,-71.86
14,4,19,0,0,-71.14000000000001
14,5,19,1,1,-47.30000000000001
14,6,19,0,0,-71.14
14,7,19,0,0,-71.77999999999999
14,8,19,0,0,-51.3
14,9,19,0,0,-66.98
14,10,19,0,0,-71.14
14,11,19,0,0,-70.74000000000001
14,12,19,0,0,-71.86
14,13,19,0,0,-68.89999999999999
14,0,20,0,0,-63.400000000000006
14,1,20,0,0,-51.64000000000001
14,2,20,0,0,-49.60000000000001
14,3,20,1,1,-59.00000000000001
14,4,20,0,0,-63.28
14,5,20,0,0,-50.279999999999994
14,6,20,0,0,-59.32
14,7,20,1,1,-47.92
14,8,20,0,0,-46.76
14,9,20,0,0,-43.6
14,10,20,0,0,-58.07999999999999
14,11,20,1,1,-47.4
14,12,20,0,0,-50.56
14,13,20,0,0,-47.800000000000004
14,0,21,0,0,-53.94
14,1,21,0,0,-59.78
14,2,21,1,1,-47.46
14,3,21,0,0,-58.01999999999999
14,4,21,0,0,-64.25999999999999
14,5,21,1,1,-49.379999999999995
14,6,21,0,0,-53.62
14,7,21,0,0,-52.660000000000004
14,8,21,0,0,-48.17999999999999
14,9,21,0,0,-43.06
14,10,21,1,1,-47.86
14,11,21,0,0,-57.70000000000001
14,12,21,0,0,-64.25999999999999
14,13,21,0,0,-47.69999999999999
14,0,22,0,0,-64.67999999999999
14,1,22,0,0,-56.24000000000001
14,2,22,1,1,-48.31999999999999
14,3,22,0,0,-67.68
14,4,22,0,0,-67.72000000000001
14,5,22,1,1,-46.44
14,6,22,1,1,-50.440000000000005
14,7,22,0,0,-50.36000000000001
14,8,22,0,0,-65.72
14,9,22,0,0,-65.2
14,10,22,0,0,-49.2
14,11,22,0,0,-67.56
14,12,22,0,0,-58.239999999999995
14,13,22,0,0,-50.04
14,0,23,1,1,-50.72
14,1,23,0,0,-51.959999999999994
14,2,23,1,1,-47.84
14,3,23,0,0,-66.36
14,4,23,0,0,-66.99999999999999
14,5,23,1,1,-51.24
14,6,23,0,0,-66.32000000000001
14,7,23,0,0,-47.160000000000004
14,8,23,0,0,-51.279999999999994
14,9,23,0,0,-48.24
14,10,23,0,0,-66.99999999999999
14,11,23,0,0,-66.99999999999999
14,12,23,1,1,-49.68
14,13,23,1,1,-46.760000000000005
14,0,24,0,0,-63.72
14,1,24,0,0,-64.96000000000001
14,2,24,0,0,-56.480000000000004
14,3,24,0,0,-67.8
14,4,24,0,0,-63.12000000000002
14,5,24,0,0,-64.48
14,6,24,1,1,-50.00000000000001
14,7,24,0,0,-65.03999999999999
14,8,24,0,0,-63.00000000000001
14,9,24,0,0,-63.96
14,10,24,0,0,-63.96
14,11,24,0,0,-65.04
14,12,24,0,0,-61.56000000000001
14,13,24,1,1,-49.160000000000004
14,0,25,0,0,-47.1
14,1,25,0,0,-54.22000000000001
14,2,25,0,0,-46.94
14,3,25,0,0,-62.7
14,4,25,0,0,-64.94
14,5,25,1,1,-46.53999999999999
14,6,25,0,0,-64.70000000000002
14,7,25,0,0,-64.54
14,8,25,0,0,-44.540000000000006
14,9,25,1,1,-51.01999999999999
14,10,25,1,1,-47.66
14,11,25,0,0,-65.25999999999999
14,12,25,0,0,-43.49999999999999
14,13,25,0,0,-54.46000000000001
14,0,26,0,0,-48.120000000000005
14,1,26,0,0,-49.24
14,2,26,0,0,-44.00000000000001
14,3,26,0,0,-66.68
14,4,26,0,0,-66.92000000000002
14,5,26,0,0,-66.96
14,6,26,0,0,-41.72
14,7,26,0,0,-66.48
14,8,26,0,0,-53.56
14,9,26,1,1,-47.92
14,10,26,0,0,-52.040000000000006
14,11,26,1,1,-50.480000000000004
14,12,26,0,0,-66.48
14,13,26,0,0,-50.2
14,0,27,0,0,-67.36000000000001
14,1,27,0,0,-69.28000000000002
14,2,27,0,0,-68.99999999999999
14,3,27,0,0,-69.55999999999999
14,4,27,0,0,-67.60000000000001
14,5,27,0,0,-69.6
14,6,27,0,0,-69.28000000000002
14,7,27,0,0,-67.24
14,8,27,1,1,-48.64
14,9,27,1,1,-46.440000000000005
14,10,27,1,1,-46.800000000000004
14,11,27,1,1,-45.72
14,12,27,0,0,-46.16000000000001
14,13,27,1,1,-46.28000000000001
14,0,28,0,0,-61.78
14,1,28,0,0,-51.540000000000006
14,2,28,1,1,-47.06
14,3,28,0,0,-61.38
14,4,28,0,0,-62.82
14,5,28,1,1,-46.980000000000004
14,6,28,0,0,-55.46
14,7,28,0,0,-62.82
14,8,28,0,0,-48.260000000000005
14,9,28,0,0,-61.85999999999999
14,10,28,0,0,-43.940000000000005
14,11,28,0,0,-61.85999999999999
14,12,28,0,0,-62.82
